2022-02-09T12:02:17Z;Lansen;48D8192360848D81F9;-50.9;28.6;{"header":{"gw":"","ts":"2022-02-09T12:02:22Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:02:17Z","type":"MIOTY","rssi":-50.9,"snr":28.6,"frame":"48D8192360848D81F9","uuid":"F90F6AA8CCC6E619568072828B3F36CC"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:19Z","type":"MIOTY","rssi":-54.5,"snr":23.7,"frame":"0179000100341238","uuid":"300AE79D163B99AB04635BE223FB4657"}]}
2022-02-09T12:02:19Z;TI;0179000100341238;-54.5;23.7;{"header":{"gw":"","ts":"2022-02-09T12:02:22Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:02:17Z","type":"MIOTY","rssi":-50.9,"snr":28.6,"frame":"48D8192360848D81F9","uuid":"F90F6AA8CCC6E619568072828B3F36CC"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:19Z","type":"MIOTY","rssi":-54.5,"snr":23.7,"frame":"0179000100341238","uuid":"300AE79D163B99AB04635BE223FB4657"}]}
2022-02-09T12:02:22Z;TI;0279FE014500505F;-54.4;22.5;{"header":{"gw":"","ts":"2022-02-09T12:02:27Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:22Z","type":"MIOTY","rssi":-54.4,"snr":22.5,"frame":"0279FE014500505F","uuid":"778340D94A04CBA36D69A56B0AED5C37"}]}
2022-02-09T12:02:49Z;TI;017A000100341238;-55.7;22.8;{"header":{"gw":"","ts":"2022-02-09T12:02:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:49Z","type":"MIOTY","rssi":-55.7,"snr":22.8,"frame":"017A000100341238","uuid":"9CDEE46151B6EFDC93A0F4686FEAE800"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:52Z","type":"MIOTY","rssi":-55.8,"snr":22.8,"frame":"027AFE014500505F","uuid":"86E44AC2E1149B42CF985E75C8D3D637"}]}
2022-02-09T12:02:52Z;TI;027AFE014500505F;-55.8;22.8;{"header":{"gw":"","ts":"2022-02-09T12:02:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:49Z","type":"MIOTY","rssi":-55.7,"snr":22.8,"frame":"017A000100341238","uuid":"9CDEE46151B6EFDC93A0F4686FEAE800"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:02:52Z","type":"MIOTY","rssi":-55.8,"snr":22.8,"frame":"027AFE014500505F","uuid":"86E44AC2E1149B42CF985E75C8D3D637"}]}
2022-02-09T12:03:17Z;Lansen;48D81D2360648D8239;-51.3;24;{"header":{"gw":"","ts":"2022-02-09T12:03:22Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:03:17Z","type":"MIOTY","rssi":-51.3,"snr":24,"frame":"48D81D2360648D8239","uuid":"C481A508BDEE6E9394BA3F7B2AA88983"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:19Z","type":"MIOTY","rssi":-56.4,"snr":22.8,"frame":"017B000100341238","uuid":"F55867189458253E6119AA8247E16388"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:22Z","type":"MIOTY","rssi":-55.4,"snr":21.8,"frame":"027BFE014500505F","uuid":"16F1A640B1FB1DABC364CD3ABF531DF0"}]}
2022-02-09T12:03:19Z;TI;017B000100341238;-56.4;22.8;{"header":{"gw":"","ts":"2022-02-09T12:03:22Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:03:17Z","type":"MIOTY","rssi":-51.3,"snr":24,"frame":"48D81D2360648D8239","uuid":"C481A508BDEE6E9394BA3F7B2AA88983"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:19Z","type":"MIOTY","rssi":-56.4,"snr":22.8,"frame":"017B000100341238","uuid":"F55867189458253E6119AA8247E16388"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:22Z","type":"MIOTY","rssi":-55.4,"snr":21.8,"frame":"027BFE014500505F","uuid":"16F1A640B1FB1DABC364CD3ABF531DF0"}]}
2022-02-09T12:03:22Z;TI;027BFE014500505F;-55.4;21.8;{"header":{"gw":"","ts":"2022-02-09T12:03:22Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:03:17Z","type":"MIOTY","rssi":-51.3,"snr":24,"frame":"48D81D2360648D8239","uuid":"C481A508BDEE6E9394BA3F7B2AA88983"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:19Z","type":"MIOTY","rssi":-56.4,"snr":22.8,"frame":"017B000100341238","uuid":"F55867189458253E6119AA8247E16388"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:22Z","type":"MIOTY","rssi":-55.4,"snr":21.8,"frame":"027BFE014500505F","uuid":"16F1A640B1FB1DABC364CD3ABF531DF0"}]}
2022-02-09T12:03:49Z;TI;017C000100341238;-58.1;22.6;{"header":{"gw":"","ts":"2022-02-09T12:03:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:49Z","type":"MIOTY","rssi":-58.1,"snr":22.6,"frame":"017C000100341238","uuid":"4D3BAFBF5992FB4DA583D52C65A0FAAA"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:52Z","type":"MIOTY","rssi":-59.2,"snr":23.6,"frame":"027CFE014500505F","uuid":"E5404893A6135F196AFC4482D6913005"}]}
2022-02-09T12:03:52Z;TI;027CFE014500505F;-59.2;23.6;{"header":{"gw":"","ts":"2022-02-09T12:03:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:49Z","type":"MIOTY","rssi":-58.1,"snr":22.6,"frame":"017C000100341238","uuid":"4D3BAFBF5992FB4DA583D52C65A0FAAA"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:03:52Z","type":"MIOTY","rssi":-59.2,"snr":23.6,"frame":"027CFE014500505F","uuid":"E5404893A6135F196AFC4482D6913005"}]}
2022-02-09T12:04:18Z;Lansen;48D81D2360748D81B9;-77.1;26.1;{"header":{"gw":"","ts":"2022-02-09T12:04:23Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:04:18Z","type":"MIOTY","rssi":-77.1,"snr":26.1,"frame":"48D81D2360748D81B9","uuid":"047EC72B4553171AAC0E9E8DBF518068"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:18Z","type":"MIOTY","rssi":-59.1,"snr":24.7,"frame":"017D000100341238","uuid":"38066E327AD3303C26DAD1B1BE4045F0"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:22Z","type":"MIOTY","rssi":-59,"snr":22,"frame":"027DFE014500505F","uuid":"3352BE91A6A9E6449919C47904027962"}]}
2022-02-09T12:04:18Z;TI;017D000100341238;-59.1;24.7;{"header":{"gw":"","ts":"2022-02-09T12:04:23Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:04:18Z","type":"MIOTY","rssi":-77.1,"snr":26.1,"frame":"48D81D2360748D81B9","uuid":"047EC72B4553171AAC0E9E8DBF518068"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:18Z","type":"MIOTY","rssi":-59.1,"snr":24.7,"frame":"017D000100341238","uuid":"38066E327AD3303C26DAD1B1BE4045F0"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:22Z","type":"MIOTY","rssi":-59,"snr":22,"frame":"027DFE014500505F","uuid":"3352BE91A6A9E6449919C47904027962"}]}
2022-02-09T12:04:22Z;TI;027DFE014500505F;-59;22;{"header":{"gw":"","ts":"2022-02-09T12:04:23Z"},"data":[{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:04:18Z","type":"MIOTY","rssi":-77.1,"snr":26.1,"frame":"48D81D2360748D81B9","uuid":"047EC72B4553171AAC0E9E8DBF518068"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:18Z","type":"MIOTY","rssi":-59.1,"snr":24.7,"frame":"017D000100341238","uuid":"38066E327AD3303C26DAD1B1BE4045F0"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:22Z","type":"MIOTY","rssi":-59,"snr":22,"frame":"027DFE014500505F","uuid":"3352BE91A6A9E6449919C47904027962"}]}
2022-02-09T12:04:49Z;TI;017E000100341238;-61.3;22.6;{"header":{"gw":"","ts":"2022-02-09T12:04:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:49Z","type":"MIOTY","rssi":-61.3,"snr":22.6,"frame":"017E000100341238","uuid":"8693B3AD2770F953D35E0C0496556F1E"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:52Z","type":"MIOTY","rssi":-60.2,"snr":24.6,"frame":"027EFE004500505F","uuid":"49652725D0DEF0917F09B2676CC31EDB"}]}
2022-02-09T12:04:52Z;TI;027EFE004500505F;-60.2;24.6;{"header":{"gw":"","ts":"2022-02-09T12:04:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:49Z","type":"MIOTY","rssi":-61.3,"snr":22.6,"frame":"017E000100341238","uuid":"8693B3AD2770F953D35E0C0496556F1E"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:04:52Z","type":"MIOTY","rssi":-60.2,"snr":24.6,"frame":"027EFE004500505F","uuid":"49652725D0DEF0917F09B2676CC31EDB"}]}
2022-02-09T12:05:18Z;TI;017F000100341238;-56;22.5;{"header":{"gw":"","ts":"2022-02-09T12:05:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:18Z","type":"MIOTY","rssi":-56,"snr":22.5,"frame":"017F000100341238","uuid":"EDE1F326EB89AF46C6F503611D983942"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:05:19Z","type":"MIOTY","rssi":-57.7,"snr":26.8,"frame":"48D8212360748D81F9","uuid":"1D3E842593A5FC1E1D1E7305D451496C"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:22Z","type":"MIOTY","rssi":-55.1,"snr":23.2,"frame":"027FFE014500505F","uuid":"215F5D257F068A2DC9CFEAC9908E99E5"}]}
2022-02-09T12:05:19Z;Lansen;48D8212360748D81F9;-57.7;26.8;{"header":{"gw":"","ts":"2022-02-09T12:05:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:18Z","type":"MIOTY","rssi":-56,"snr":22.5,"frame":"017F000100341238","uuid":"EDE1F326EB89AF46C6F503611D983942"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:05:19Z","type":"MIOTY","rssi":-57.7,"snr":26.8,"frame":"48D8212360748D81F9","uuid":"1D3E842593A5FC1E1D1E7305D451496C"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:22Z","type":"MIOTY","rssi":-55.1,"snr":23.2,"frame":"027FFE014500505F","uuid":"215F5D257F068A2DC9CFEAC9908E99E5"}]}
2022-02-09T12:05:22Z;TI;027FFE014500505F;-55.1;23.2;{"header":{"gw":"","ts":"2022-02-09T12:05:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:18Z","type":"MIOTY","rssi":-56,"snr":22.5,"frame":"017F000100341238","uuid":"EDE1F326EB89AF46C6F503611D983942"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:05:19Z","type":"MIOTY","rssi":-57.7,"snr":26.8,"frame":"48D8212360748D81F9","uuid":"1D3E842593A5FC1E1D1E7305D451496C"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:22Z","type":"MIOTY","rssi":-55.1,"snr":23.2,"frame":"027FFE014500505F","uuid":"215F5D257F068A2DC9CFEAC9908E99E5"}]}
2022-02-09T12:05:48Z;TI;0180000100341238;-55.2;22.4;{"header":{"gw":"","ts":"2022-02-09T12:05:53Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:48Z","type":"MIOTY","rssi":-55.2,"snr":22.4,"frame":"0180000100341238","uuid":"CABF773BED27DA5FFF6B6DC0EA63B020"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:52Z","type":"MIOTY","rssi":-55.5,"snr":23.1,"frame":"0280FE014500505F","uuid":"D81BC96BC2EF1355FD79DA3B8D83619B"}]}
2022-02-09T12:05:52Z;TI;0280FE014500505F;-55.5;23.1;{"header":{"gw":"","ts":"2022-02-09T12:05:53Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:48Z","type":"MIOTY","rssi":-55.2,"snr":22.4,"frame":"0180000100341238","uuid":"CABF773BED27DA5FFF6B6DC0EA63B020"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:05:52Z","type":"MIOTY","rssi":-55.5,"snr":23.1,"frame":"0280FE014500505F","uuid":"D81BC96BC2EF1355FD79DA3B8D83619B"}]}
2022-02-09T12:06:19Z;TI;0181000100341238;-58.4;20.3;{"header":{"gw":"","ts":"2022-02-09T12:06:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:19Z","type":"MIOTY","rssi":-58.4,"snr":20.3,"frame":"0181000100341238","uuid":"12BEC6A62E1FB70E1BFEA2E652388820"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:06:20Z","type":"MIOTY","rssi":-54.6,"snr":29.7,"frame":"48D81D2360848D81F9","uuid":"CA3F7CD3EA97AEB71E6E9DD941B2741B"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:22Z","type":"MIOTY","rssi":-57.3,"snr":24.1,"frame":"0281FE014500505F","uuid":"2F8892CDE260D12DA9945772A5A7CB0F"}]}
2022-02-09T12:06:20Z;Lansen;48D81D2360848D81F9;-54.6;29.7;{"header":{"gw":"","ts":"2022-02-09T12:06:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:19Z","type":"MIOTY","rssi":-58.4,"snr":20.3,"frame":"0181000100341238","uuid":"12BEC6A62E1FB70E1BFEA2E652388820"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:06:20Z","type":"MIOTY","rssi":-54.6,"snr":29.7,"frame":"48D81D2360848D81F9","uuid":"CA3F7CD3EA97AEB71E6E9DD941B2741B"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:22Z","type":"MIOTY","rssi":-57.3,"snr":24.1,"frame":"0281FE014500505F","uuid":"2F8892CDE260D12DA9945772A5A7CB0F"}]}
2022-02-09T12:06:22Z;TI;0281FE014500505F;-57.3;24.1;{"header":{"gw":"","ts":"2022-02-09T12:06:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:19Z","type":"MIOTY","rssi":-58.4,"snr":20.3,"frame":"0181000100341238","uuid":"12BEC6A62E1FB70E1BFEA2E652388820"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:06:20Z","type":"MIOTY","rssi":-54.6,"snr":29.7,"frame":"48D81D2360848D81F9","uuid":"CA3F7CD3EA97AEB71E6E9DD941B2741B"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:22Z","type":"MIOTY","rssi":-57.3,"snr":24.1,"frame":"0281FE014500505F","uuid":"2F8892CDE260D12DA9945772A5A7CB0F"}]}
2022-02-09T12:06:48Z;TI;0182000100341237;-55.7;23;{"header":{"gw":"","ts":"2022-02-09T12:06:53Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:48Z","type":"MIOTY","rssi":-55.7,"snr":23,"frame":"0182000100341237","uuid":"F6BDCCA55974353FD3F98712E09722B6"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:52Z","type":"MIOTY","rssi":-55.5,"snr":23.1,"frame":"0282FE004500505F","uuid":"AFCDAD8060467B8DE77644BEE89BCDC8"}]}
2022-02-09T12:06:52Z;TI;0282FE004500505F;-55.5;23.1;{"header":{"gw":"","ts":"2022-02-09T12:06:53Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:48Z","type":"MIOTY","rssi":-55.7,"snr":23,"frame":"0182000100341237","uuid":"F6BDCCA55974353FD3F98712E09722B6"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:06:52Z","type":"MIOTY","rssi":-55.5,"snr":23.1,"frame":"0282FE004500505F","uuid":"AFCDAD8060467B8DE77644BEE89BCDC8"}]}
2022-02-09T12:07:19Z;TI;0183000100341237;-54.8;23.8;{"header":{"gw":"","ts":"2022-02-09T12:07:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:19Z","type":"MIOTY","rssi":-54.8,"snr":23.8,"frame":"0183000100341237","uuid":"92ABB421E26C8D2B581221DF77647C7A"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:07:20Z","type":"MIOTY","rssi":-53.3,"snr":26.6,"frame":"48D40D2360748D8239","uuid":"315F694226969053803CB57E3CC56F6D"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:22Z","type":"MIOTY","rssi":-55.2,"snr":24.4,"frame":"0283FE014500505F","uuid":"73A53A428F3617539AF8FF7F6B7AEB6F"}]}
2022-02-09T12:07:20Z;Lansen;48D40D2360748D8239;-53.3;26.6;{"header":{"gw":"","ts":"2022-02-09T12:07:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:19Z","type":"MIOTY","rssi":-54.8,"snr":23.8,"frame":"0183000100341237","uuid":"92ABB421E26C8D2B581221DF77647C7A"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:07:20Z","type":"MIOTY","rssi":-53.3,"snr":26.6,"frame":"48D40D2360748D8239","uuid":"315F694226969053803CB57E3CC56F6D"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:22Z","type":"MIOTY","rssi":-55.2,"snr":24.4,"frame":"0283FE014500505F","uuid":"73A53A428F3617539AF8FF7F6B7AEB6F"}]}
2022-02-09T12:07:22Z;TI;0283FE014500505F;-55.2;24.4;{"header":{"gw":"","ts":"2022-02-09T12:07:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:19Z","type":"MIOTY","rssi":-54.8,"snr":23.8,"frame":"0183000100341237","uuid":"92ABB421E26C8D2B581221DF77647C7A"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:07:20Z","type":"MIOTY","rssi":-53.3,"snr":26.6,"frame":"48D40D2360748D8239","uuid":"315F694226969053803CB57E3CC56F6D"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:22Z","type":"MIOTY","rssi":-55.2,"snr":24.4,"frame":"0283FE014500505F","uuid":"73A53A428F3617539AF8FF7F6B7AEB6F"}]}
2022-02-09T12:07:49Z;TI;0184000100341237;-54.9;23.4;{"header":{"gw":"","ts":"2022-02-09T12:07:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:49Z","type":"MIOTY","rssi":-54.9,"snr":23.4,"frame":"0184000100341237","uuid":"1CAD28AC447683105C7689BFF15E7C1E"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:52Z","type":"MIOTY","rssi":-55.3,"snr":21.9,"frame":"0284FF014500505F","uuid":"4364350185A58BB63B248CD2F5DF0F7D"}]}
2022-02-09T12:07:52Z;TI;0284FF014500505F;-55.3;21.9;{"header":{"gw":"","ts":"2022-02-09T12:07:54Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:49Z","type":"MIOTY","rssi":-54.9,"snr":23.4,"frame":"0184000100341237","uuid":"1CAD28AC447683105C7689BFF15E7C1E"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:07:52Z","type":"MIOTY","rssi":-55.3,"snr":21.9,"frame":"0284FF014500505F","uuid":"4364350185A58BB63B248CD2F5DF0F7D"}]}
2022-02-09T12:08:19Z;TI;0185000100341237;-54.9;21.6;{"header":{"gw":"","ts":"2022-02-09T12:08:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:08:19Z","type":"MIOTY","rssi":-54.9,"snr":21.6,"frame":"0185000100341237","uuid":"957D34C8E13276C49710E0A8098D473B"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:08:21Z","type":"MIOTY","rssi":-52.5,"snr":28.5,"frame":"48D0052350348D81F9","uuid":"A88A78727BDFAD81EA3A475FF4335060"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:08:22Z","type":"MIOTY","rssi":-54.9,"snr":23.3,"frame":"0285FE014500505F","uuid":"EE2B90B6FDB63439B5728447DC423E84"}]}
2022-02-09T12:08:21Z;Lansen;48D0052350348D81F9;-52.5;28.5;{"header":{"gw":"","ts":"2022-02-09T12:08:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:08:19Z","type":"MIOTY","rssi":-54.9,"snr":21.6,"frame":"0185000100341237","uuid":"957D34C8E13276C49710E0A8098D473B"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:08:21Z","type":"MIOTY","rssi":-52.5,"snr":28.5,"frame":"48D0052350348D81F9","uuid":"A88A78727BDFAD81EA3A475FF4335060"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:08:22Z","type":"MIOTY","rssi":-54.9,"snr":23.3,"frame":"0285FE014500505F","uuid":"EE2B90B6FDB63439B5728447DC423E84"}]}
2022-02-09T12:08:22Z;TI;0285FE014500505F;-54.9;23.3;{"header":{"gw":"","ts":"2022-02-09T12:08:24Z"},"data":[{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:08:19Z","type":"MIOTY","rssi":-54.9,"snr":21.6,"frame":"0185000100341237","uuid":"957D34C8E13276C49710E0A8098D473B"},{"uid":"MA0412D2A0000046F000","ts":"2022-02-09T12:08:21Z","type":"MIOTY","rssi":-52.5,"snr":28.5,"frame":"48D0052350348D81F9","uuid":"A88A78727BDFAD81EA3A475FF4335060"},{"uid":"M00124B001CAB4B9B000","ts":"2022-02-09T12:08:22Z","type":"MIOTY","rssi":-54.9,"snr":23.3,"frame":"0285FE014500505F","uuid":"EE2B90B6FDB63439B5728447DC423E84"}]}
