x-axis,1,F1
second,Ampere,Volt
-987.2000E-03,-1.1970E-03,+3.7645264E+00
-987.0400E-03,-1.1970E-03,+3.7645264E+00
-986.8800E-03,-1.1970E-03,+3.7645264E+00
-986.7200E-03,-393.0E-06,+3.7645264E+00
-986.5600E-03,-393.0E-06,+3.7645264E+00
-986.4000E-03,-1.1970E-03,+3.7645264E+00
-986.2400E-03,-393.0E-06,+3.7645264E+00
-986.0800E-03,-1.1970E-03,+3.7645264E+00
-985.9200E-03,-1.1970E-03,+3.7645264E+00
-985.7600E-03,-393.0E-06,+3.7645264E+00
-985.6000E-03,-1.1970E-03,+3.7645264E+00
-985.4400E-03,-1.1970E-03,+3.7645264E+00
-985.2800E-03,-1.1970E-03,+3.7645264E+00
-985.1200E-03,-1.1970E-03,+3.7645264E+00
-984.9600E-03,-1.1970E-03,+3.7645264E+00
-984.8000E-03,-1.1970E-03,+3.7645264E+00
-984.6400E-03,-1.1970E-03,+3.7645264E+00
-984.4800E-03,-1.1970E-03,+3.7645264E+00
-984.3200E-03,-1.1970E-03,+3.8045654E+00
-984.1600E-03,-393.0E-06,+3.7645264E+00
-984.0000E-03,-1.1970E-03,+3.7645264E+00
-983.8400E-03,-1.1970E-03,+3.7645264E+00
-983.6800E-03,-393.0E-06,+3.7645264E+00
-983.5200E-03,-1.1970E-03,+3.7645264E+00
-983.3600E-03,-393.0E-06,+3.7645264E+00
-983.2000E-03,-1.1970E-03,+3.7645264E+00
-983.0400E-03,-1.1970E-03,+3.7645264E+00
-982.8800E-03,-393.0E-06,+3.7645264E+00
-982.7200E-03,-1.1970E-03,+3.8045654E+00
-982.5600E-03,-1.1970E-03,+3.7645264E+00
-982.4000E-03,-1.1970E-03,+3.7645264E+00
-982.2400E-03,-1.1970E-03,+3.7645264E+00
-982.0800E-03,-1.1970E-03,+3.7645264E+00
-981.9200E-03,-1.1970E-03,+3.7645264E+00
-981.7600E-03,-1.1970E-03,+3.7645264E+00
-981.6000E-03,-1.1970E-03,+3.7645264E+00
-981.4400E-03,-1.1970E-03,+3.7645264E+00
-981.2800E-03,-393.0E-06,+3.7645264E+00
-981.1200E-03,-393.0E-06,+3.7645264E+00
-980.9600E-03,-2.0010E-03,+3.7645264E+00
-980.8000E-03,-1.1970E-03,+3.7645264E+00
-980.6400E-03,-2.0010E-03,+3.7645264E+00
-980.4800E-03,-1.1970E-03,+3.7645264E+00
-980.3200E-03,-1.1970E-03,+3.7645264E+00
-980.1600E-03,-2.0010E-03,+3.7645264E+00
-980.0000E-03,-1.1970E-03,+3.7645264E+00
-979.8400E-03,-2.0010E-03,+3.9654541E+00
-979.6800E-03,-1.1970E-03,+3.7645264E+00
-979.5200E-03,-1.1970E-03,+3.7645264E+00
-979.3600E-03,-1.1970E-03,+3.7645264E+00
-979.2000E-03,-2.0010E-03,+3.7645264E+00
-979.0400E-03,-1.1970E-03,+3.7645264E+00
-978.8800E-03,-1.1970E-03,+3.7645264E+00
-978.7200E-03,-1.1970E-03,+3.7645264E+00
-978.5600E-03,-393.0E-06,+3.7645264E+00
-978.4000E-03,-1.1970E-03,+3.7645264E+00
-978.2400E-03,-1.1970E-03,+3.8045654E+00
-978.0800E-03,-1.1970E-03,+3.7645264E+00
-977.9200E-03,-393.0E-06,+3.7645264E+00
-977.7600E-03,-1.1970E-03,+3.7645264E+00
-977.6000E-03,-393.0E-06,+3.7645264E+00
-977.4400E-03,-2.0010E-03,+3.7645264E+00
-977.2800E-03,-393.0E-06,+3.7645264E+00
-977.1200E-03,-1.1970E-03,+3.7645264E+00
-976.9600E-03,-393.0E-06,+3.7645264E+00
-976.8000E-03,-2.0010E-03,+3.7645264E+00
-976.6400E-03,-1.1970E-03,+3.7645264E+00
-976.4800E-03,-393.0E-06,+3.7645264E+00
-976.3200E-03,-1.1970E-03,+3.7645264E+00
-976.1600E-03,-1.1970E-03,+3.7645264E+00
-976.0000E-03,-1.1970E-03,+3.7645264E+00
-975.8400E-03,-1.1970E-03,+3.7645264E+00
-975.6800E-03,-393.0E-06,+3.7645264E+00
-975.5200E-03,-1.1970E-03,+3.7645264E+00
-975.3600E-03,-393.0E-06,+3.7645264E+00
-975.2000E-03,-1.1970E-03,+3.7645264E+00
-975.0400E-03,-1.1970E-03,+3.7645264E+00
-974.8800E-03,-1.1970E-03,+3.7645264E+00
-974.7200E-03,-1.1970E-03,+3.7645264E+00
-974.5600E-03,-1.1970E-03,+3.7645264E+00
-974.4000E-03,-1.1970E-03,+3.7645264E+00
-974.2400E-03,-2.0010E-03,+3.7645264E+00
-974.0800E-03,-1.1970E-03,+3.7645264E+00
-973.9200E-03,-1.1970E-03,+3.7645264E+00
-973.7600E-03,-1.1970E-03,+3.7645264E+00
-973.6000E-03,-1.1970E-03,+3.7645264E+00
-973.4400E-03,-2.0010E-03,+3.8045654E+00
-973.2800E-03,-1.1970E-03,+3.7645264E+00
-973.1200E-03,-1.1970E-03,+3.7645264E+00
-972.9600E-03,-1.1970E-03,+3.7645264E+00
-972.8000E-03,-393.0E-06,+3.7645264E+00
