x-axis,1,F1
second,Ampere,Volt
-196.06400E-03,-1.19699E-03,+3.41589355E+00
-196.03200E-03,-392.97E-06,+3.41589355E+00
-196.00000E-03,-392.97E-06,+3.41589355E+00
-195.96800E-03,-1.19699E-03,+3.41589355E+00
-195.93600E-03,+411.05E-06,+3.41589355E+00
-195.90400E-03,+1.21507E-03,+3.41589355E+00
-195.87200E-03,-392.97E-06,+3.41589355E+00
-195.84000E-03,+411.05E-06,+3.41589355E+00
-195.80800E-03,-1.19699E-03,+3.41589355E+00
-195.77600E-03,+1.21507E-03,+3.41589355E+00
-195.74400E-03,+411.05E-06,+3.41589355E+00
-195.71200E-03,-2.00101E-03,+3.41589355E+00
-195.68000E-03,-1.19699E-03,+3.61682129E+00
-195.64800E-03,-1.19699E-03,+3.61682129E+00
-195.61600E-03,+2.01909E-03,+3.41589355E+00
-195.58400E-03,-392.97E-06,+3.61682129E+00
-195.55200E-03,-392.97E-06,+3.41589355E+00
-195.52000E-03,+1.21507E-03,+3.61682129E+00
-195.48800E-03,+411.05E-06,+3.41589355E+00
-195.45600E-03,+411.05E-06,+3.61682129E+00
-195.42400E-03,-1.19699E-03,+3.41589355E+00
-195.39200E-03,+411.05E-06,+3.61682129E+00
-195.36000E-03,+411.05E-06,+3.61682129E+00
-195.32800E-03,-392.97E-06,+3.41589355E+00
-195.29600E-03,-1.19699E-03,+3.41589355E+00
-195.26400E-03,-392.97E-06,+3.61682129E+00
-195.23200E-03,-392.97E-06,+3.61682129E+00
-195.20000E-03,+411.05E-06,+3.61682129E+00
-195.16800E-03,-1.19699E-03,+3.61682129E+00
-195.13600E-03,-392.97E-06,+3.41589355E+00
-195.10400E-03,-1.19699E-03,+3.41589355E+00
-195.07200E-03,+411.05E-06,+3.61682129E+00
-195.04000E-03,-392.97E-06,+3.41589355E+00
-195.00800E-03,-392.97E-06,+3.41589355E+00
-194.97600E-03,-392.97E-06,+3.41589355E+00
-194.94400E-03,-2.00101E-03,+3.41589355E+00
-194.91200E-03,-392.97E-06,+3.41589355E+00
-194.88000E-03,-392.97E-06,+3.41589355E+00
-194.84800E-03,+411.05E-06,+3.41589355E+00
-194.81600E-03,-392.97E-06,+3.41589355E+00
-194.78400E-03,-1.19699E-03,+3.41589355E+00
-194.75200E-03,-392.97E-06,+3.41589355E+00
-194.72000E-03,+411.05E-06,+3.41589355E+00
