x-axis,1,F1
second,Ampere,Volt
-5.2444000E+00,-317.8E-06,+3.1639404E+00
-5.2442400E+00,-317.8E-06,+3.1639404E+00
-5.2440800E+00,-317.8E-06,+3.1639404E+00
-5.2439200E+00,-317.8E-06,+3.1639404E+00
-5.2437600E+00,+84.2E-06,+3.1639404E+00
-5.2436000E+00,-317.8E-06,+3.1639404E+00
-5.2434400E+00,-317.8E-06,+3.1639404E+00
-5.2432800E+00,-317.8E-06,+3.1639404E+00
-5.2431200E+00,-719.8E-06,+3.1639404E+00
-5.2429600E+00,-317.8E-06,+3.1639404E+00
-5.2428000E+00,-317.8E-06,+3.1639404E+00
-5.2426400E+00,+486.2E-06,+3.1639404E+00
-5.2424800E+00,-719.8E-06,+3.1639404E+00
-5.2423200E+00,-719.8E-06,+3.1639404E+00
-5.2421600E+00,+84.2E-06,+3.1639404E+00
-5.2420000E+00,-317.8E-06,+3.1639404E+00
-5.2418400E+00,-317.8E-06,+3.1639404E+00
-5.2416800E+00,-719.8E-06,+3.1639404E+00
-5.2415200E+00,-1.1219E-03,+3.1639404E+00
-5.2413600E+00,-1.5239E-03,+3.1639404E+00
-5.2412000E+00,-317.8E-06,+3.1639404E+00
-5.2410400E+00,-1.1219E-03,+3.1639404E+00
-5.2408800E+00,-317.8E-06,+3.1639404E+00
-5.2407200E+00,-317.8E-06,+3.1639404E+00
-5.2405600E+00,-317.8E-06,+3.1639404E+00
-5.2404000E+00,-719.8E-06,+3.1639404E+00
-5.2402400E+00,-317.8E-06,+3.1639404E+00
-5.2400800E+00,-317.8E-06,+3.1639404E+00
-5.2399200E+00,-317.8E-06,+3.1639404E+00
-5.2397600E+00,-1.5239E-03,+3.1639404E+00
-5.2396000E+00,-719.8E-06,+3.1639404E+00
-5.2394400E+00,+486.2E-06,+3.1639404E+00
-5.2392800E+00,-719.8E-06,+3.1639404E+00
-5.2391200E+00,-719.8E-06,+3.1639404E+00
-5.2389600E+00,-317.8E-06,+3.1639404E+00
-5.2388000E+00,-1.1219E-03,+3.1639404E+00
-5.2386400E+00,-1.1219E-03,+3.1639404E+00
-5.2384800E+00,-719.8E-06,+3.1639404E+00
-5.2383200E+00,-317.8E-06,+3.1639404E+00
-5.2381600E+00,-317.8E-06,+3.1639404E+00
-5.2380000E+00,-719.8E-06,+3.1639404E+00
-5.2378400E+00,-719.8E-06,+3.1639404E+00
-5.2376800E+00,-719.8E-06,+3.1639404E+00
-5.2375200E+00,-719.8E-06,+3.1639404E+00
-5.2373600E+00,-317.8E-06,+3.1639404E+00
-5.2372000E+00,-317.8E-06,+3.1639404E+00
-5.2370400E+00,-1.1219E-03,+3.1639404E+00
-5.2368800E+00,-317.8E-06,+3.1639404E+00
-5.2367200E+00,-317.8E-06,+3.1639404E+00
-5.2365600E+00,-719.8E-06,+3.1639404E+00
-5.2364000E+00,-1.1219E-03,+3.1639404E+00
-5.2362400E+00,-719.8E-06,+3.1639404E+00
-5.2360800E+00,+84.2E-06,+3.1639404E+00
-5.2359200E+00,-719.8E-06,+3.1639404E+00
-5.2357600E+00,-719.8E-06,+3.1639404E+00
-5.2356000E+00,+84.2E-06,+3.1639404E+00
-5.2354400E+00,+84.2E-06,+3.1639404E+00
-5.2352800E+00,-719.8E-06,+3.1639404E+00
-5.2351200E+00,-719.8E-06,+3.1639404E+00
-5.2349600E+00,-317.8E-06,+3.1639404E+00
-5.2348000E+00,+84.2E-06,+3.1639404E+00
-5.2346400E+00,-719.8E-06,+3.1239014E+00
-5.2344800E+00,-719.8E-06,+3.1639404E+00
-5.2343200E+00,-1.1219E-03,+3.1239014E+00
-5.2341600E+00,-1.1219E-03,+3.1639404E+00
-5.2340000E+00,-317.8E-06,+3.1639404E+00
-5.2338400E+00,-317.8E-06,+3.1639404E+00
-5.2336800E+00,+84.2E-06,+3.1639404E+00
-5.2335200E+00,-317.8E-06,+3.1639404E+00
-5.2333600E+00,-317.8E-06,+3.1639404E+00
-5.2332000E+00,-317.8E-06,+3.1639404E+00
-5.2330400E+00,-719.8E-06,+3.1639404E+00
-5.2328800E+00,-317.8E-06,+3.1639404E+00
