x-axis,1,F1
second,Ampere,Volt
-471.92000E-03,-392.97E-06,+3.41589355E+00
-471.84000E-03,-1.19699E-03,+3.61682129E+00
-471.76000E-03,-2.00101E-03,+3.41589355E+00
-471.68000E-03,-1.19699E-03,+3.41589355E+00
-471.60000E-03,-392.97E-06,+3.41589355E+00
-471.52000E-03,-392.97E-06,+3.41589355E+00
-471.44000E-03,-392.97E-06,+3.61682129E+00
-471.36000E-03,-2.80503E-03,+3.41589355E+00
-471.28000E-03,-2.00101E-03,+3.41589355E+00
-471.20000E-03,-1.19699E-03,+3.41589355E+00
-471.12000E-03,-1.19699E-03,+3.41589355E+00
-471.04000E-03,+411.05E-06,+3.61682129E+00
-470.96000E-03,-1.19699E-03,+3.41589355E+00
-470.88000E-03,-2.00101E-03,+3.61682129E+00
-470.80000E-03,-2.80503E-03,+3.61682129E+00
-470.72000E-03,-1.19699E-03,+3.81774902E+00
-470.64000E-03,-392.97E-06,+3.41589355E+00
-470.56000E-03,-1.19699E-03,+3.41589355E+00
-470.48000E-03,-392.97E-06,+3.41589355E+00
-470.40000E-03,-2.00101E-03,+3.41589355E+00
-470.32000E-03,+411.05E-06,+3.61682129E+00
-470.24000E-03,-2.00101E-03,+3.41589355E+00
-470.16000E-03,-1.19699E-03,+3.41589355E+00
-470.08000E-03,-392.97E-06,+3.61682129E+00
-470.00000E-03,-1.19699E-03,+3.41589355E+00
-469.92000E-03,-1.19699E-03,+3.61682129E+00
-469.84000E-03,-1.19699E-03,+3.41589355E+00
-469.76000E-03,-2.80503E-03,+3.41589355E+00
-469.68000E-03,+411.05E-06,+3.41589355E+00
-469.60000E-03,-1.19699E-03,+3.41589355E+00
-469.52000E-03,-392.97E-06,+3.61682129E+00
-469.44000E-03,-2.00101E-03,+3.41589355E+00
-469.36000E-03,-392.97E-06,+3.41589355E+00
-469.28000E-03,-392.97E-06,+3.41589355E+00
-469.20000E-03,-2.00101E-03,+3.41589355E+00
-469.12000E-03,-2.80503E-03,+3.41589355E+00
-469.04000E-03,+1.21507E-03,+3.61682129E+00
-468.96000E-03,-392.97E-06,+3.41589355E+00
-468.88000E-03,-2.00101E-03,+3.41589355E+00
-468.80000E-03,-2.00101E-03,+3.41589355E+00
-468.72000E-03,-2.00101E-03,+3.41589355E+00
-468.64000E-03,-392.97E-06,+3.61682129E+00
-468.56000E-03,-1.19699E-03,+3.61682129E+00
-468.48000E-03,+411.05E-06,+3.41589355E+00
-468.40000E-03,-1.19699E-03,+3.61682129E+00
-468.32000E-03,+411.05E-06,+3.41589355E+00
-468.24000E-03,-2.00101E-03,+3.41589355E+00
-468.16000E-03,-2.00101E-03,+3.41589355E+00
-468.08000E-03,-1.19699E-03,+3.61682129E+00
-468.00000E-03,-2.00101E-03,+3.41589355E+00
-467.92000E-03,-1.19699E-03,+3.41589355E+00
-467.84000E-03,-2.00101E-03,+3.61682129E+00
-467.76000E-03,-1.19699E-03,+3.41589355E+00
-467.68000E-03,-2.80503E-03,+3.41589355E+00
-467.60000E-03,+411.05E-06,+3.41589355E+00
-467.52000E-03,-1.19699E-03,+3.61682129E+00
-467.44000E-03,-1.19699E-03,+3.61682129E+00
-467.36000E-03,-2.00101E-03,+3.61682129E+00
-467.28000E-03,-2.80503E-03,+3.61682129E+00
-467.20000E-03,-2.00101E-03,+3.61682129E+00
-467.12000E-03,-392.97E-06,+3.61682129E+00
-467.04000E-03,-2.00101E-03,+3.41589355E+00
-466.96000E-03,-392.97E-06,+3.41589355E+00
-466.88000E-03,-1.19699E-03,+3.41589355E+00
-466.80000E-03,-1.19699E-03,+3.41589355E+00
-466.72000E-03,-2.00101E-03,+3.41589355E+00
-466.64000E-03,-2.00101E-03,+3.41589355E+00
-466.56000E-03,-1.19699E-03,+3.41589355E+00
-466.48000E-03,-392.97E-06,+3.61682129E+00
-466.40000E-03,-392.97E-06,+3.41589355E+00
-466.32000E-03,-392.97E-06,+3.41589355E+00
-466.24000E-03,-1.19699E-03,+3.41589355E+00
-466.16000E-03,-392.97E-06,+3.41589355E+00
-466.08000E-03,-2.00101E-03,+3.61682129E+00
-466.00000E-03,-392.97E-06,+3.41589355E+00
-465.92000E-03,-392.97E-06,+3.41589355E+00
-465.84000E-03,+411.05E-06,+3.41589355E+00
-465.76000E-03,-392.97E-06,+3.61682129E+00
-465.68000E-03,-392.97E-06,+3.41589355E+00
-465.60000E-03,-1.19699E-03,+3.61682129E+00
-465.52000E-03,-1.19699E-03,+3.61682129E+00
-465.44000E-03,-1.19699E-03,+3.41589355E+00
-465.36000E-03,-392.97E-06,+3.61682129E+00
-465.28000E-03,-1.19699E-03,+3.61682129E+00
-465.20000E-03,-2.00101E-03,+3.61682129E+00
-465.12000E-03,-392.97E-06,+3.41589355E+00
-465.04000E-03,-1.19699E-03,+3.41589355E+00
-464.96000E-03,-392.97E-06,+3.41589355E+00
-464.88000E-03,-1.19699E-03,+3.41589355E+00
-464.80000E-03,-1.19699E-03,+3.41589355E+00
-464.72000E-03,-1.19699E-03,+3.61682129E+00
-464.64000E-03,-2.80503E-03,+3.61682129E+00
-464.56000E-03,+411.05E-06,+3.61682129E+00
-464.48000E-03,-1.19699E-03,+3.41589355E+00
-464.40000E-03,-1.19699E-03,+3.41589355E+00
